"Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
       15781,      -6.942746111,     0.05994668875,      0.4312586131,      0.1267731126
       15782,      -6.942833178,     0.05994668842,      0.4312585956,      0.1267731068
       15783,      -6.942920243,      0.0599466881,      0.4312585781,      0.1267731009
       15784,      -6.943007306,     0.05994668777,      0.4312585606,      0.1267730951
       15785,      -6.943094367,     0.05994668744,      0.4312585431,      0.1267730893
       15786,      -6.943181427,     0.05994668712,      0.4312585256,      0.1267730835
       15787,      -6.943268484,     0.05994668679,      0.4312585081,      0.1267730777
       15788,       -6.94335554,     0.05994668646,      0.4312584906,      0.1267730718
       15789,      -6.943442594,     0.05994668613,      0.4312584731,       0.126773066
       15790,      -6.943529647,     0.05994668581,      0.4312584556,      0.1267730602
       15791,      -6.943616698,     0.05994668548,      0.4312584382,      0.1267730544
       15792,      -6.943703747,     0.05994668516,      0.4312584207,      0.1267730486
       15793,      -6.943790794,     0.05994668483,      0.4312584032,      0.1267730428
       15794,      -6.943877839,      0.0599466845,      0.4312583858,       0.126773037
       15795,      -6.943964883,     0.05994668418,      0.4312583683,      0.1267730311
       15796,      -6.944051925,     0.05994668385,      0.4312583509,      0.1267730253
       15797,      -6.944138966,     0.05994668353,      0.4312583334,      0.1267730195
       15798,      -6.944226005,      0.0599466832,       0.431258316,      0.1267730137
       15799,      -6.944313042,     0.05994668288,      0.4312582985,      0.1267730079
       15800,      -6.944400077,     0.05994668255,      0.4312582811,      0.1267730021
       15801,      -6.944487111,     0.05994668223,      0.4312582637,      0.1267729963
       15802,      -6.944574143,      0.0599466819,      0.4312582463,      0.1267729905
       15803,      -6.944661173,     0.05994668158,      0.4312582289,      0.1267729847
       15804,      -6.944748202,     0.05994668125,      0.4312582114,       0.126772979
       15805,      -6.944835229,     0.05994668093,       0.431258194,      0.1267729732
       15806,      -6.944922255,     0.05994668061,      0.4312581766,      0.1267729674
       15807,      -6.945009279,     0.05994668028,      0.4312581592,      0.1267729616
       15808,      -6.945096301,     0.05994667996,      0.4312581418,      0.1267729558
       15809,      -6.945183322,     0.05994667963,      0.4312581245,        0.12677295
       15810,      -6.945270341,     0.05994667931,      0.4312581071,      0.1267729442
       15811,      -6.945357359,     0.05994667899,      0.4312580897,      0.1267729384
       15812,      -6.945444375,     0.05994667866,      0.4312580723,      0.1267729327
       15813,      -6.945531389,     0.05994667834,       0.431258055,      0.1267729269
       15814,      -6.945618402,     0.05994667802,      0.4312580376,      0.1267729211
       15815,      -6.945705413,      0.0599466777,      0.4312580202,      0.1267729153
       15816,      -6.945792423,     0.05994667737,      0.4312580029,      0.1267729096
       15817,      -6.945879431,     0.05994667705,      0.4312579855,      0.1267729038
       15818,      -6.945966437,     0.05994667673,      0.4312579682,       0.126772898
       15819,      -6.946053442,     0.05994667641,      0.4312579508,      0.1267728922
       15820,      -6.946140446,     0.05994667609,      0.4312579335,      0.1267728865
       15821,      -6.946227448,     0.05994667577,      0.4312579162,      0.1267728807
       15822,      -6.946314448,     0.05994667544,      0.4312578988,       0.126772875
       15823,      -6.946401447,     0.05994667512,      0.4312578815,      0.1267728692
       15824,      -6.946488445,      0.0599466748,      0.4312578642,      0.1267728634
       15825,      -6.946575441,     0.05994667448,      0.4312578469,      0.1267728577
       15826,      -6.946662435,     0.05994667416,      0.4312578296,      0.1267728519
       15827,      -6.946749428,     0.05994667384,      0.4312578123,      0.1267728462
       15828,       -6.94683642,     0.05994667352,       0.431257795,      0.1267728404
       15829,       -6.94692341,      0.0599466732,      0.4312577777,      0.1267728346
       15830,      -6.947010398,     0.05994667288,      0.4312577604,      0.1267728289
       15831,      -6.947097385,     0.05994667256,      0.4312577431,      0.1267728231
       15832,      -6.947184371,     0.05994667224,      0.4312577258,      0.1267728174
       15833,      -6.947271355,     0.05994667192,      0.4312577086,      0.1267728117
       15834,      -6.947358338,      0.0599466716,      0.4312576913,      0.1267728059
       15835,      -6.947445319,     0.05994667128,       0.431257674,      0.1267728002
       15836,      -6.947532299,     0.05994667096,      0.4312576568,      0.1267727944
       15837,      -6.947619277,     0.05994667064,      0.4312576395,      0.1267727887
       15838,      -6.947706254,     0.05994667032,      0.4312576223,      0.1267727829
       15839,      -6.947793229,     0.05994667001,       0.431257605,      0.1267727772
       15840,      -6.947880204,     0.05994666969,      0.4312575878,      0.1267727715
       15841,      -6.947967176,     0.05994666937,      0.4312575705,      0.1267727657
       15842,      -6.948054147,     0.05994666905,      0.4312575533,        0.12677276
       15843,      -6.948141117,     0.05994666873,      0.4312575361,      0.1267727543
       15844,      -6.948228086,     0.05994666842,      0.4312575189,      0.1267727485
       15845,      -6.948315053,      0.0599466681,      0.4312575016,      0.1267727428
       15846,      -6.948402018,     0.05994666778,      0.4312574844,      0.1267727371
       15847,      -6.948488982,     0.05994666746,      0.4312574672,      0.1267727314
       15848,      -6.948575945,     0.05994666715,        0.43125745,      0.1267727256
       15849,      -6.948662907,     0.05994666683,      0.4312574328,      0.1267727199
       15850,      -6.948749867,     0.05994666651,      0.4312574156,      0.1267727142
       15851,      -6.948836826,      0.0599466662,      0.4312573984,      0.1267727085
       15852,      -6.948923783,     0.05994666588,      0.4312573813,      0.1267727028
       15853,      -6.949010739,     0.05994666556,      0.4312573641,      0.1267726971
       15854,      -6.949097693,     0.05994666525,      0.4312573469,      0.1267726913
       15855,      -6.949184647,     0.05994666493,      0.4312573297,      0.1267726856
       15856,      -6.949271598,     0.05994666462,      0.4312573126,      0.1267726799
       15857,      -6.949358549,      0.0599466643,      0.4312572954,      0.1267726742
       15858,      -6.949445498,     0.05994666399,      0.4312572782,      0.1267726685
       15859,      -6.949532446,     0.05994666367,      0.4312572611,      0.1267726628
       15860,      -6.949619392,     0.05994666336,      0.4312572439,      0.1267726571
       15861,      -6.949706337,     0.05994666304,      0.4312572268,      0.1267726514
       15862,      -6.949793281,     0.05994666273,      0.4312572097,      0.1267726457
       15863,      -6.949880223,     0.05994666241,      0.4312571925,        0.12677264
       15864,      -6.949967164,      0.0599466621,      0.4312571754,      0.1267726343
       15865,      -6.950054104,     0.05994666178,      0.4312571583,      0.1267726286
       15866,      -6.950141042,     0.05994666147,      0.4312571412,      0.1267726229
       15867,      -6.950227979,     0.05994666115,       0.431257124,      0.1267726172
       15868,      -6.950314915,     0.05994666084,      0.4312571069,      0.1267726115
       15869,      -6.950401849,     0.05994666053,      0.4312570898,      0.1267726058
       15870,      -6.950488782,     0.05994666021,      0.4312570727,      0.1267726002
       15871,      -6.950575714,      0.0599466599,      0.4312570556,      0.1267725945
       15872,      -6.950662644,     0.05994665959,      0.4312570385,      0.1267725888
       15873,      -6.950749573,     0.05994665928,      0.4312570215,      0.1267725831
       15874,      -6.950836501,     0.05994665896,      0.4312570044,      0.1267725774
       15875,      -6.950923427,     0.05994665865,      0.4312569873,      0.1267725718
       15876,      -6.951010352,     0.05994665834,      0.4312569702,      0.1267725661
       15877,      -6.951097276,     0.05994665803,      0.4312569532,      0.1267725604
       15878,      -6.951184198,     0.05994665771,      0.4312569361,      0.1267725547
       15879,      -6.951271119,      0.0599466574,       0.431256919,       0.126772549
       15880,      -6.951358039,     0.05994665709,       0.431256902,      0.1267725434
       15881,      -6.951444957,     0.05994665678,      0.4312568849,      0.1267725377
       15882,      -6.951531874,     0.05994665647,      0.4312568679,       0.126772532
       15883,       -6.95161879,     0.05994665616,      0.4312568508,      0.1267725264
       15884,      -6.951705705,     0.05994665585,      0.4312568338,      0.1267725207
       15885,      -6.951792618,     0.05994665553,      0.4312568168,       0.126772515
       15886,      -6.951879529,     0.05994665522,      0.4312567998,      0.1267725094
       15887,       -6.95196644,     0.05994665491,      0.4312567827,      0.1267725037
       15888,      -6.952053349,      0.0599466546,      0.4312567657,      0.1267724981
       15889,      -6.952140257,     0.05994665429,      0.4312567487,      0.1267724924
       15890,      -6.952227165,     0.05994665398,      0.4312567317,      0.1267724868
       15891,      -6.952314089,     0.05994665367,      0.4312567147,      0.1267724811
       15892,      -6.952401012,     0.05994665336,      0.4312566977,      0.1267724755
       15893,      -6.952487932,     0.05994665305,      0.4312566807,      0.1267724698
       15894,       -6.95257485,     0.05994665274,      0.4312566637,      0.1267724642
       15895,      -6.952661765,     0.05994665244,      0.4312566467,      0.1267724585
       15896,      -6.952748676,     0.05994665213,      0.4312566298,      0.1267724529
       15897,      -6.952835583,     0.05994665182,      0.4312566128,      0.1267724472
